Date,Latitude,Longitude,value
2017,47,5.5,0
2017,47.25,5.5,0
2017,47.5,5.5,0
2017,47.75,5.5,0
2017,48,5.5,0
2017,48.25,5.5,0
2017,48.5,5.5,0
2017,48.75,5.5,0
2017,49,5.5,0
2017,49.25,5.5,0
2017,49.5,5.5,0
2017,49.75,5.5,0
2017,50,5.5,0
2017,50.25,5.5,0
2017,50.5,5.5,0
2017,50.75,5.5,0
2017,51,5.5,0
2017,51.25,5.5,0
2017,51.5,5.5,0
2017,51.75,5.5,0
2017,52,5.5,0
2017,52.25,5.5,0
2017,52.5,5.5,0
2017,52.75,5.5,0
2017,53,5.5,0
2017,53.25,5.5,0
2017,53.5,5.5,0
2017,53.75,5.5,0
2017,54,5.5,0
2017,54.25,5.5,0
2017,54.5,5.5,0
2017,54.75,5.5,0
2017,55,5.5,0
2017,55.25,5.5,0
2017,55.5,5.5,0
2017,55.75,5.5,0
2017,56,5.5,0
2017,56.25,5.5,0
2017,56.5,5.5,0
2017,56.75,5.5,0
2017,57,5.5,0
2017,47,5.75,0
2017,47.25,5.75,0
2017,47.5,5.75,0
2017,47.75,5.75,0
2017,48,5.75,0
2017,48.25,5.75,0
2017,48.5,5.75,0
2017,48.75,5.75,0
2017,49,5.75,0
2017,49.25,5.75,0
2017,49.5,5.75,0
2017,49.75,5.75,0
2017,50,5.75,0
2017,50.25,5.75,0
2017,50.5,5.75,0
2017,50.75,5.75,0
2017,51,5.75,0
2017,51.25,5.75,0
2017,51.5,5.75,0
2017,51.75,5.75,0
2017,52,5.75,0
2017,52.25,5.75,0
2017,52.5,5.75,0
2017,52.75,5.75,0
2017,53,5.75,0
2017,53.25,5.75,0
2017,53.5,5.75,0
2017,53.75,5.75,0
2017,54,5.75,0
2017,54.25,5.75,219.7909911
2017,54.5,5.75,0
2017,54.75,5.75,0
2017,55,5.75,0
2017,55.25,5.75,0
2017,55.5,5.75,0
2017,55.75,5.75,0
2017,56,5.75,0
2017,56.25,5.75,0
2017,56.5,5.75,0
2017,56.75,5.75,0
2017,57,5.75,0
2017,47,6,0
2017,47.25,6,0
2017,47.5,6,0
2017,47.75,6,0
2017,48,6,0
2017,48.25,6,0
2017,48.5,6,0
2017,48.75,6,0
2017,49,6,0
2017,49.25,6,0
2017,49.5,6,0
2017,49.75,6,0
2017,50,6,0
2017,50.25,6,0
2017,50.5,6,0
2017,50.75,6,40.89099113
2017,51,6,160.9609911
2017,51.25,6,0
2017,51.5,6,0
2017,51.75,6,12.79099113
2017,52,6,0
2017,52.25,6,0
2017,52.5,6,0
2017,52.75,6,0
2017,53,6,0
2017,53.25,6,0
2017,53.5,6,0
2017,53.75,6,0
2017,54,6,0
2017,54.25,6,577.7909911
2017,54.5,6,15.79099113
2017,54.75,6,0
2017,55,6,0
2017,55.25,6,0
2017,55.5,6,0
2017,55.75,6,0
2017,56,6,0
2017,56.25,6,0
2017,56.5,6,0
2017,56.75,6,0
2017,57,6,0
2017,47,6.25,0
2017,47.25,6.25,0
2017,47.5,6.25,0
2017,47.75,6.25,0
2017,48,6.25,0
2017,48.25,6.25,0
2017,48.5,6.25,0
2017,48.75,6.25,0
2017,49,6.25,0
2017,49.25,6.25,0
2017,49.5,6.25,0
2017,49.75,6.25,0
2017,50,6.25,83.69099113
2017,50.25,6.25,115.3009911
2017,50.5,6.25,93.39099113
2017,50.75,6.25,86.19099113
2017,51,6.25,198.0409911
2017,51.25,6.25,33.70089113
2017,51.5,6.25,106.1672911
2017,51.75,6.25,121.3909911
2017,52,6.25,0
2017,52.25,6.25,0
2017,52.5,6.25,0
2017,52.75,6.25,0
2017,53,6.25,0
2017,53.25,6.25,0
2017,53.5,6.25,0
2017,53.75,6.25,0
2017,54,6.25,0
2017,54.25,6.25,0
2017,54.5,6.25,243.7909911
2017,54.75,6.25,0
2017,55,6.25,0
2017,55.25,6.25,0
2017,55.5,6.25,0
2017,55.75,6.25,0
2017,56,6.25,0
2017,56.25,6.25,0
2017,56.5,6.25,0
2017,56.75,6.25,0
2017,57,6.25,0
2017,47,6.5,0
2017,47.25,6.5,0
2017,47.5,6.5,0
2017,47.75,6.5,0
2017,48,6.5,0
2017,48.25,6.5,0
2017,48.5,6.5,0
2017,48.75,6.5,0
2017,49,6.5,0
2017,49.25,6.5,0
2017,49.5,6.5,56.49099113
2017,49.75,6.5,29.49099113
2017,50,6.5,88.24099113
2017,50.25,6.5,145.6984911
2017,50.5,6.5,133.2659911
2017,50.75,6.5,72.05099113
2017,51,6.5,388.3909911
2017,51.25,6.5,69.34099113
2017,51.5,6.5,78.29099113
2017,51.75,6.5,96.61099113
2017,52,6.5,6.09099113
2017,52.25,6.5,0
2017,52.5,6.5,0
2017,52.75,6.5,0
2017,53,6.5,0
2017,53.25,6.5,0
2017,53.5,6.5,0
2017,53.75,6.5,111.7909911
2017,54,6.5,1090.190991
2017,54.25,6.5,403.7909911
2017,54.5,6.5,163.7909911
2017,54.75,6.5,0
2017,55,6.5,0
2017,55.25,6.5,0
2017,55.5,6.5,0
2017,55.75,6.5,0
2017,56,6.5,0
2017,56.25,6.5,0
2017,56.5,6.5,0
2017,56.75,6.5,0
2017,57,6.5,0
2017,47,6.75,0
2017,47.25,6.75,0
2017,47.5,6.75,0
2017,47.75,6.75,0
2017,48,6.75,0
2017,48.25,6.75,0
2017,48.5,6.75,0
2017,48.75,6.75,0
2017,49,6.75,0
2017,49.25,6.75,0
2017,49.5,6.75,61.67599113
2017,49.75,6.75,52.74099113
2017,50,6.75,17.86099113
2017,50.25,6.75,10.20099113
2017,50.5,6.75,28.54099113
2017,50.75,6.75,51.89099113
2017,51,6.75,48.54099113
2017,51.25,6.75,28.79099113
2017,51.5,6.75,14.44099113
2017,51.75,6.75,75.44319113
2017,52,6.75,52.43099113
2017,52.25,6.75,0
2017,52.5,6.75,35.89099113
2017,52.75,6.75,14.99099113
2017,53,6.75,0
2017,53.25,6.75,0
2017,53.5,6.75,0
2017,53.75,6.75,0
2017,54,6.75,282.9409911
2017,54.25,6.75,5.79099113
2017,54.5,6.75,0
2017,54.75,6.75,0
2017,55,6.75,0
2017,55.25,6.75,0
2017,55.5,6.75,0
2017,55.75,6.75,0
2017,56,6.75,0
2017,56.25,6.75,0
2017,56.5,6.75,0
2017,56.75,6.75,0
2017,57,6.75,0
2017,47,7,0
2017,47.25,7,0
2017,47.5,7,0
2017,47.75,7,0
2017,48,7,0
2017,48.25,7,0
2017,48.5,7,0
2017,48.75,7,0
2017,49,7,0
2017,49.25,7,0
2017,49.5,7,70.17099113
2017,49.75,7,209.5109911
2017,50,7,5.09099113
2017,50.25,7,28.38099113
2017,50.5,7,23.79099113
2017,50.75,7,12.29099113
2017,51,7,9.69099113
2017,51.25,7,11.49099113
2017,51.5,7,18.64099113
2017,51.75,7,97.43099113
2017,52,7,178.2309911
2017,52.25,7,38.39099113
2017,52.5,7,118.2909911
2017,52.75,7,43.39099113
2017,53,7,0
2017,53.25,7,6.09099113
2017,53.5,7,126.4659911
2017,53.75,7,0
2017,54,7,660.4849911
2017,54.25,7,0
2017,54.5,7,0
2017,54.75,7,0
2017,55,7,0
2017,55.25,7,0
2017,55.5,7,0
2017,55.75,7,0
2017,56,7,0
2017,56.25,7,0
2017,56.5,7,0
2017,56.75,7,0
2017,57,7,0
2017,47,7.25,0
2017,47.25,7.25,0
2017,47.5,7.25,0
2017,47.75,7.25,0
2017,48,7.25,0
2017,48.25,7.25,0
2017,48.5,7.25,0
2017,48.75,7.25,0
2017,49,7.25,0
2017,49.25,7.25,21.95099113
2017,49.5,7.25,229.8509911
2017,49.75,7.25,44.64749113
2017,50,7.25,128.3409911
2017,50.25,7.25,145.7509911
2017,50.5,7.25,11.37099113
2017,50.75,7.25,9.39099113
2017,51,7.25,9.49099113
2017,51.25,7.25,12.34649113
2017,51.5,7.25,38.78799113
2017,51.75,7.25,69.49099113
2017,52,7.25,192.0909911
2017,52.25,7.25,167.6609911
2017,52.5,7.25,43.80089113
2017,52.75,7.25,124.1399911
2017,53,7.25,231.7409911
2017,53.25,7.25,254.4209911
2017,53.5,7.25,261.9507911
2017,53.75,7.25,119.3409911
2017,54,7.25,0
2017,54.25,7.25,0
2017,54.5,7.25,0
2017,54.75,7.25,0
2017,55,7.25,291.7909911
2017,55.25,7.25,0
2017,55.5,7.25,0
2017,55.75,7.25,0
2017,56,7.25,0
2017,56.25,7.25,0
2017,56.5,7.25,0
2017,56.75,7.25,0
2017,57,7.25,0
2017,47,7.5,0
2017,47.25,7.5,0
2017,47.5,7.5,0
2017,47.75,7.5,0
2017,48,7.5,0
2017,48.25,7.5,0
2017,48.5,7.5,0
2017,48.75,7.5,0
2017,49,7.5,0
2017,49.25,7.5,84.00099113
2017,49.5,7.5,90.94099113
2017,49.75,7.5,49.18099113
2017,50,7.5,303.7009911
2017,50.25,7.5,26.69199113
2017,50.5,7.5,18.79099113
2017,50.75,7.5,5.79099113
2017,51,7.5,10.19099113
2017,51.25,7.5,24.39199113
2017,51.5,7.5,29.91099113
2017,51.75,7.5,16.19099113
2017,52,7.5,63.29099113
2017,52.25,7.5,157.1209911
2017,52.5,7.5,90.79099113
2017,52.75,7.5,65.85099113
2017,53,7.5,143.9009911
2017,53.25,7.5,203.1909911
2017,53.5,7.5,307.7409911
2017,53.75,7.5,208.0159911
2017,54,7.5,0
2017,54.25,7.5,0
2017,54.5,7.5,291.7909911
2017,54.75,7.5,0
2017,55,7.5,0
2017,55.25,7.5,0
2017,55.5,7.5,0
2017,55.75,7.5,0
2017,56,7.5,0
2017,56.25,7.5,0
2017,56.5,7.5,0
2017,56.75,7.5,0
2017,57,7.5,0
2017,47,7.75,0
2017,47.25,7.75,0
2017,47.5,7.75,0
2017,47.75,7.75,0
2017,48,7.75,46.09179113
2017,48.25,7.75,13.19099113
2017,48.5,7.75,0
2017,48.75,7.75,0
2017,49,7.75,0
2017,49.25,7.75,18.94099113
2017,49.5,7.75,21.96599113
2017,49.75,7.75,140.1409911
2017,50,7.75,111.3209911
2017,50.25,7.75,0
2017,50.5,7.75,67.64099113
2017,50.75,7.75,56.94099113
2017,51,7.75,32.05099113
2017,51.25,7.75,28.39099113
2017,51.5,7.75,39.41299113
2017,51.75,7.75,45.99099113
2017,52,7.75,62.95099113
2017,52.25,7.75,65.19099113
2017,52.5,7.75,75.13999113
2017,52.75,7.75,41.29099113
2017,53,7.75,98.99099113
2017,53.25,7.75,43.99099113
2017,53.5,7.75,210.9159911
2017,53.75,7.75,33.19099113
2017,54,7.75,0
2017,54.25,7.75,75.79099113
2017,54.5,7.75,1094.590991
2017,54.75,7.75,0
2017,55,7.75,579.7909911
2017,55.25,7.75,0
2017,55.5,7.75,0
2017,55.75,7.75,0
2017,56,7.75,0
2017,56.25,7.75,0
2017,56.5,7.75,0
2017,56.75,7.75,7.39099113
2017,57,7.75,0
2017,47,8,0
2017,47.25,8,0
2017,47.5,8,0
2017,47.75,8,32.69219113
2017,48,8,15.95599113
2017,48.25,8,62.45599113
2017,48.5,8,0
2017,48.75,8,0
2017,49,8,0
2017,49.25,8,0
2017,49.5,8,45.81599113
2017,49.75,8,80.11599113
2017,50,8,6.19149113
2017,50.25,8,75.44599113
2017,50.5,8,58.48099113
2017,50.75,8,52.00099113
2017,51,8,19.54099113
2017,51.25,8,17.74099113
2017,51.5,8,67.57599113
2017,51.75,8,44.89099113
2017,52,8,70.64099113
2017,52.25,8,17.69099113
2017,52.5,8,265.8209911
2017,52.75,8,71.95099113
2017,53,8,138.8629911
2017,53.25,8,34.99099113
2017,53.5,8,152.8305911
2017,53.75,8,24.89099113
2017,54,8,0
2017,54.25,8,0
2017,54.5,8,0
2017,54.75,8,0
2017,55,8,0
2017,55.25,8,0
2017,55.5,8,0
2017,55.75,8,0
2017,56,8,0
2017,56.25,8,0
2017,56.5,8,0
2017,56.75,8,0
2017,57,8,0
2017,47,8.25,0
2017,47.25,8.25,0
2017,47.5,8.25,0
2017,47.75,8.25,8.19099113
2017,48,8.25,7.04699113
2017,48.25,8.25,55.55079113
2017,48.5,8.25,16.66099113
2017,48.75,8.25,0
2017,49,8.25,20.01099113
2017,49.25,8.25,84.17099113
2017,49.5,8.25,46.90599113
2017,49.75,8.25,228.9459911
2017,50,8.25,18.99099113
2017,50.25,8.25,39.39099113
2017,50.5,8.25,17.44099113
2017,50.75,8.25,32.79099113
2017,51,8.25,13.79099113
2017,51.25,8.25,17.54099113
2017,51.5,8.25,68.04099113
2017,51.75,8.25,68.04099113
2017,52,8.25,22.38099113
2017,52.25,8.25,16.80099113
2017,52.5,8.25,113.7909911
2017,52.75,8.25,75.40099113
2017,53,8.25,60.41599113
2017,53.25,8.25,67.04099113
2017,53.5,8.25,73.19099113
2017,53.75,8.25,114.4909911
2017,54,8.25,0
2017,54.25,8.25,0
2017,54.5,8.25,0
2017,54.75,8.25,0
2017,55,8.25,0
2017,55.25,8.25,0
2017,55.5,8.25,0
2017,55.75,8.25,0
2017,56,8.25,0
2017,56.25,8.25,0
2017,56.5,8.25,0
2017,56.75,8.25,0
2017,57,8.25,0
2017,47,8.5,0
2017,47.25,8.5,0
2017,47.5,8.5,0
2017,47.75,8.5,5.79099113
2017,48,8.5,8.29099113
2017,48.25,8.5,21.59699113
2017,48.5,8.5,17.59099113
2017,48.75,8.5,13.54099113
2017,49,8.5,5.79099113
2017,49.25,8.5,9.79099113
2017,49.5,8.5,13.79099113
2017,49.75,8.5,9.79099113
2017,50,8.5,0
2017,50.25,8.5,20.59099113
2017,50.5,8.5,0
2017,50.75,8.5,112.8919911
2017,51,8.5,63.69099113
2017,51.25,8.5,13.59099113
2017,51.5,8.5,100.4409911
2017,51.75,8.5,18.13099113
2017,52,8.5,35.14099113
2017,52.25,8.5,31.89099113
2017,52.5,8.5,72.09099113
2017,52.75,8.5,131.5309911
2017,53,8.5,203.5209911
2017,53.25,8.5,292.1609911
2017,53.5,8.5,146.7729911
2017,53.75,8.5,86.53529113
2017,54,8.5,0
2017,54.25,8.5,0
2017,54.5,8.5,3.79699113
2017,54.75,8.5,48.20299113
2017,55,8.5,0
2017,55.25,8.5,0
2017,55.5,8.5,0
2017,55.75,8.5,0
2017,56,8.5,0
2017,56.25,8.5,0
2017,56.5,8.5,0
2017,56.75,8.5,0
2017,57,8.5,0
2017,47,8.75,0
2017,47.25,8.75,0
2017,47.5,8.75,0
2017,47.75,8.75,15.49099113
2017,48,8.75,22.09099113
2017,48.25,8.75,12.19099113
2017,48.5,8.75,8.23099113
2017,48.75,8.75,40.54099113
2017,49,8.75,3.79599113
2017,49.25,8.75,0
2017,49.5,8.75,48.79099113
2017,49.75,8.75,5.59099113
2017,50,8.75,101.4509911
2017,50.25,8.75,12.59099113
2017,50.5,8.75,13.09099113
2017,50.75,8.75,16.39099113
2017,51,8.75,62.19099113
2017,51.25,8.75,97.39099113
2017,51.5,8.75,347.6809911
2017,51.75,8.75,183.4759911
2017,52,8.75,50.17099113
2017,52.25,8.75,41.74949113
2017,52.5,8.75,73.69099113
2017,52.75,8.75,351.0129911
2017,53,8.75,89.54099113
2017,53.25,8.75,133.3609911
2017,53.5,8.75,159.1209911
2017,53.75,8.75,215.8409911
2017,54,8.75,0
2017,54.25,8.75,71.22649113
2017,54.5,8.75,41.87059113
2017,54.75,8.75,338.5369911
2017,55,8.75,4.79099113
2017,55.25,8.75,0
2017,55.5,8.75,0
2017,55.75,8.75,0
2017,56,8.75,0
2017,56.25,8.75,0
2017,56.5,8.75,0
2017,56.75,8.75,0
2017,57,8.75,0
2017,47,9,0
2017,47.25,9,0
2017,47.5,9,0
2017,47.75,9,0
2017,48,9,5.79099113
2017,48.25,9,7.89099113
2017,48.5,9,0
2017,48.75,9,4.79099113
2017,49,9,8.79099113
2017,49.25,9,0
2017,49.5,9,0
2017,49.75,9,14.09099113
2017,50,9,0
2017,50.25,9,5.59099113
2017,50.5,9,77.53099113
2017,50.75,9,112.0409911
2017,51,9,45.99099113
2017,51.25,9,39.39399113
2017,51.5,9,57.44099113
2017,51.75,9,221.7109911
2017,52,9,70.28599113
2017,52.25,9,17.76259113
2017,52.5,9,94.69099113
2017,52.75,9,143.7409911
2017,53,9,94.81099113
2017,53.25,9,37.79099113
2017,53.5,9,142.9707911
2017,53.75,9,109.5169911
2017,54,9,478.7299911
2017,54.25,9,615.4219911
2017,54.5,9,460.1969911
2017,54.75,9,510.8229911
2017,55,9,111.2079911
2017,55.25,9,0
2017,55.5,9,0
2017,55.75,9,0
2017,56,9,0
2017,56.25,9,0
2017,56.5,9,0
2017,56.75,9,0
2017,57,9,0
2017,47,9.25,0
2017,47.25,9.25,0
2017,47.5,9.25,0
2017,47.75,9.25,26.89099113
2017,48,9.25,6.79099113
2017,48.25,9.25,5.59099113
2017,48.5,9.25,0
2017,48.75,9.25,17.04099113
2017,49,9.25,5.79199113
2017,49.25,9.25,0
2017,49.5,9.25,29.84099113
2017,49.75,9.25,31.89099113
2017,50,9.25,9.79099113
2017,50.25,9.25,59.54099113
2017,50.5,9.25,54.89099113
2017,50.75,9.25,90.57099113
2017,51,9.25,0
2017,51.25,9.25,69.09099113
2017,51.5,9.25,102.3309911
2017,51.75,9.25,80.49099113
2017,52,9.25,33.37099113
2017,52.25,9.25,41.14099113
2017,52.5,9.25,28.39099113
2017,52.75,9.25,93.86599113
2017,53,9.25,79.14099113
2017,53.25,9.25,22.59449113
2017,53.5,9.25,110.3409911
2017,53.75,9.25,126.9659911
2017,54,9.25,314.8019911
2017,54.25,9.25,99.05249113
2017,54.5,9.25,281.3115911
2017,54.75,9.25,618.0009911
2017,55,9.25,0
2017,55.25,9.25,0
2017,55.5,9.25,0
2017,55.75,9.25,0
2017,56,9.25,0
2017,56.25,9.25,0
2017,56.5,9.25,0
2017,56.75,9.25,0
2017,57,9.25,0
2017,47,9.5,0
2017,47.25,9.5,0
2017,47.5,9.5,0
2017,47.75,9.5,6.29099113
2017,48,9.5,0
2017,48.25,9.5,7.89099113
2017,48.5,9.5,16.59099113
2017,48.75,9.5,0
2017,49,9.5,34.49589113
2017,49.25,9.5,78.29099113
2017,49.5,9.5,102.9909911
2017,49.75,9.5,25.89099113
2017,50,9.5,0
2017,50.25,9.5,86.99099113
2017,50.5,9.5,65.11599113
2017,50.75,9.5,104.1309911
2017,51,9.5,48.19099113
2017,51.25,9.5,35.49299113
2017,51.5,9.5,14.37749113
2017,51.75,9.5,15.89099113
2017,52,9.5,79.69099113
2017,52.25,9.5,107.5909911
2017,52.5,9.5,121.0659911
2017,52.75,9.5,78.95099113
2017,53,9.5,97.39219113
2017,53.25,9.5,57.39759113
2017,53.5,9.5,205.2409911
2017,53.75,9.5,249.5784911
2017,54,9.5,239.0099911
2017,54.25,9.5,106.3039911
2017,54.5,9.5,212.0864911
2017,54.75,9.5,51.20449113
2017,55,9.5,0
2017,55.25,9.5,0
2017,55.5,9.5,0
2017,55.75,9.5,0
2017,56,9.5,0
2017,56.25,9.5,0
2017,56.5,9.5,0
2017,56.75,9.5,0
2017,57,9.5,0
2017,47,9.75,0
2017,47.25,9.75,0
2017,47.5,9.75,16.49099113
2017,47.75,9.75,4.09099113
2017,48,9.75,4.69099113
2017,48.25,9.75,0
2017,48.5,9.75,39.29099113
2017,48.75,9.75,22.00099113
2017,49,9.75,92.79099113
2017,49.25,9.75,39.79099113
2017,49.5,9.75,36.09099113
2017,49.75,9.75,109.7379911
2017,50,9.75,59.49099113
2017,50.25,9.75,32.32099113
2017,50.5,9.75,10.99099113
2017,50.75,9.75,46.14099113
2017,51,9.75,51.17099113
2017,51.25,9.75,100.9909911
2017,51.5,9.75,11.99099113
2017,51.75,9.75,24.84099113
2017,52,9.75,32.54099113
2017,52.25,9.75,76.80099113
2017,52.5,9.75,22.29099113
2017,52.75,9.75,75.59099113
2017,53,9.75,68.94099113
2017,53.25,9.75,76.55099113
2017,53.5,9.75,96.01099113
2017,53.75,9.75,66.09849113
2017,54,9.75,190.4509911
2017,54.25,9.75,55.69099113
2017,54.5,9.75,90.48899113
2017,54.75,9.75,46.95899113
2017,55,9.75,0
2017,55.25,9.75,0
2017,55.5,9.75,0
2017,55.75,9.75,0
2017,56,9.75,0
2017,56.25,9.75,0
2017,56.5,9.75,0
2017,56.75,9.75,0
2017,57,9.75,0
2017,47,10,0
2017,47.25,10,0
2017,47.5,10,0
2017,47.75,10,9.09099113
2017,48,10,0
2017,48.25,10,21.79099113
2017,48.5,10,24.94099113
2017,48.75,10,121.6109911
2017,49,10,61.29099113
2017,49.25,10,92.05099113
2017,49.5,10,104.4409911
2017,49.75,10,36.84099113
2017,50,10,88.46599113
2017,50.25,10,18.49099113
2017,50.5,10,0
2017,50.75,10,29.86099113
2017,51,10,22.29099113
2017,51.25,10,0
2017,51.5,10,60.24099113
2017,51.75,10,18.29099113
2017,52,10,33.94099113
2017,52.25,10,179.6409911
2017,52.5,10,25.19199113
2017,52.75,10,32.98159113
2017,53,10,55.19099113
2017,53.25,10,35.79199113
2017,53.5,10,48.39219113
2017,53.75,10,17.40099113
2017,54,10,48.59099113
2017,54.25,10,31.49099113
2017,54.5,10,26.47529113
2017,54.75,10,21.69099113
2017,55,10,0
2017,55.25,10,0
2017,55.5,10,0
2017,55.75,10,0
2017,56,10,0
2017,56.25,10,0
2017,56.5,10,0
2017,56.75,10,0
2017,57,10,0
2017,47,10.25,0
2017,47.25,10.25,0
2017,47.5,10.25,0
2017,47.75,10.25,15.49099113
2017,48,10.25,24.59099113
2017,48.25,10.25,3.80099113
2017,48.5,10.25,0
2017,48.75,10.25,101.8909911
2017,49,10.25,114.1109911
2017,49.25,10.25,26.79099113
2017,49.5,10.25,42.64099113
2017,49.75,10.25,30.14099113
2017,50,10.25,48.79099113
2017,50.25,10.25,82.09099113
2017,50.5,10.25,24.19099113
2017,50.75,10.25,0
2017,51,10.25,86.99599113
2017,51.25,10.25,68.55599113
2017,51.5,10.25,19.40099113
2017,51.75,10.25,24.68099113
2017,52,10.25,52.67249113
2017,52.25,10.25,152.1409911
2017,52.5,10.25,168.3909911
2017,52.75,10.25,60.89099113
2017,53,10.25,77.34099113
2017,53.25,10.25,123.3009911
2017,53.5,10.25,47.59699113
2017,53.75,10.25,26.19099113
2017,54,10.25,51.91599113
2017,54.25,10.25,19.54099113
2017,54.5,10.25,18.34099113
2017,54.75,10.25,0
2017,55,10.25,0
2017,55.25,10.25,0
2017,55.5,10.25,0
2017,55.75,10.25,0
2017,56,10.25,0
2017,56.25,10.25,0
2017,56.5,10.25,0
2017,56.75,10.25,0
2017,57,10.25,0
2017,47,10.5,0
2017,47.25,10.5,0
2017,47.5,10.5,0
2017,47.75,10.5,22.69099113
2017,48,10.5,8.04649113
2017,48.25,10.5,7.79099113
2017,48.5,10.5,23.79099113
2017,48.75,10.5,0
2017,49,10.5,25.04099113
2017,49.25,10.5,29.91599113
2017,49.5,10.5,6.29099113
2017,49.75,10.5,24.60099113
2017,50,10.5,27.79249113
2017,50.25,10.5,8.59099113
2017,50.5,10.5,4.39099113
2017,50.75,10.5,3.79219113
2017,51,10.5,89.26599113
2017,51.25,10.5,44.29099113
2017,51.5,10.5,13.69099113
2017,51.75,10.5,8.95599113
2017,52,10.5,31.29099113
2017,52.25,10.5,34.39099113
2017,52.5,10.5,63.29099113
2017,52.75,10.5,32.09099113
2017,53,10.5,104.4909911
2017,53.25,10.5,90.04099113
2017,53.5,10.5,61.34099113
2017,53.75,10.5,98.29099113
2017,54,10.5,103.1559911
2017,54.25,10.5,6.09099113
2017,54.5,10.5,4.79099113
2017,54.75,10.5,0
2017,55,10.5,0
2017,55.25,10.5,0
2017,55.5,10.5,0
2017,55.75,10.5,0
2017,56,10.5,0
2017,56.25,10.5,0
2017,56.5,10.5,0
2017,56.75,10.5,0
2017,57,10.5,0
2017,47,10.75,0
2017,47.25,10.75,0
2017,47.5,10.75,0
2017,47.75,10.75,13.39099113
2017,48,10.75,38.49099113
2017,48.25,10.75,4.39099113
2017,48.5,10.75,0
2017,48.75,10.75,7.69099113
2017,49,10.75,5.59099113
